Field,ID,RA,DEC,X,Y,FWHM,FWHM_n,ISOarea,KRON_RADIUS,MU_MAX_INST,PETRO_RADIUS,SEX_FLAGS_DET,SEX_NUMBER_DET,CLASS_STAR,s2n_DET_PStotal,THETA,ELLIPTICITY,ELONGATION,FLUX_RADIUS_20,FLUX_RADIUS_50,FLUX_RADIUS_70,FLUX_RADIUS_90,s2n_r_PStotal,s2n_J0660_PStotal,s2n_i_PStotal,FWHM_r,FWHM_n_r,FWHM_J0660,FWHM_n_J0660,FWHM_i,FWHM_n_i,SEX_FLAGS_r,SEX_FLAGS_J0660,SEX_FLAGS_i,CLASS_STAR_r,CLASS_STAR_J0660,CLASS_STAR_i,r_PStotal,e_r_PStotal,g_PStotal,e_g_PStotal,i_PStotal,e_i_PStotal,u_PStotal,e_u_PStotal,z_PStotal,e_z_PStotal,J0378_PStotal,e_J0378_PStotal,J0395_PStotal,e_J0395_PStotal,J0410_PStotal,e_J0410_PStotal,J0430_PStotal,e_J0430_PStotal,J0515_PStotal,e_J0515_PStotal,J0660_PStotal,e_J0660_PStotal,J0861_PStotal,e_J0861_PStotal,r_psf,e_r_psf,g_psf,e_g_psf,i_psf,e_i_psf,u_psf,e_u_psf,z_psf,e_z_psf,J0378_psf,e_J0378_psf,J0395_psf,e_J0395_psf,J0410_psf,e_J0410_psf,J0430_psf,e_J0430_psf,J0515_psf,e_J0515_psf,J0660_psf,e_J0660_psf,J0861_psf,e_J0861_psf
b'SPLUS-s02s01',b'iDR4_3_SPLUS-s02s01_0029260',324.1076513007806,-1.3405003536538105,9240.943,5623.1353,0.00034004156,0.9767866,1.1203704e-06,3.7149014,16.135775,3.3,0,29260,0.98135686,-1.0,5.7574787,0.14602524,1.1709949,0.81051207,1.4987917,2.2292695,3.9310305,72.95864,73.25401,60.742203,0.00031050705,0.96474177,0.00035047685,1.019033,0.00036815356,0.99831593,0,0,0,1,1.0,1,18.388521,0.014491961,18.566803,0.018196769,18.32323,0.017800877,19.822372,0.06916258,18.335943,0.029805658,19.117582,0.06019834,18.907896,0.07429213,18.694899,0.05785751,18.72979,0.05392522,18.395884,0.034013167,18.20532,0.014433528,18.185589,0.03111758,18.413862,0.03,18.594292,0.027,18.405703,0.047,19.953693,0.086,18.40255,0.063,19.154694,0.052,18.969692,0.069,18.777292,0.072,18.834291,0.055,18.448292,0.035,18.232862,0.026,18.22855,0.043
b'SPLUS-s02s05',b'iDR4_3_SPLUS-s02s05_0004258',329.8270127227232,-1.9145759721373656,7372.8325,1865.716,0.00062944874,1.205597,1.8906251e-06,3.9596648,16.242733,3.9599998,0,4258,0.98044187,-1.0,58.795624,0.14999568,1.1764646,1.1594886,2.0117002,2.6949396,4.345909,110.97812,117.32285,104.08653,0.0005937209,1.2231405,0.0005237059,1.0068316,0.0006476314,1.2308611,0,0,0,1,1.0,1,17.6161,0.009621182,18.158607,0.014865768,17.438232,0.0102438,19.465725,0.039950397,17.386042,0.015719727,19.048492,0.04886054,19.079193,0.07491304,18.481953,0.051113594,18.545938,0.047767013,17.948793,0.02644879,17.290192,0.009100876,17.394474,0.022265956,17.657875,0.032,18.157442,0.029,17.487638,0.041,19.50615,0.049,17.437763,0.052,19.15715,0.061,19.10815,0.072,18.486443,0.055,18.648443,0.059,17.995443,0.036,17.358875,0.035,17.353762,0.046
b'SPLUS-s02s06',b'iDR4_3_SPLUS-s02s06_0015399',331.63172407638854,-1.662269089975176,4453.4795,3517.3884,0.00030642233,0.9446088,1.4938272e-06,3.5106957,15.2773,2.73,2,15399,0.99987066,-1.0,49.50867,0.17928731,1.2184532,0.72058254,1.2149413,1.7918772,3.088166,137.95236,134.538,138.99365,0.00029716708,0.9360344,0.00039219382,1.1849755,0.00031301993,0.94088364,2,2,2,1,1.0,1,17.500183,0.0081152,18.161411,0.012547635,17.269564,0.007874171,19.688372,0.058721293,17.153301,0.010631628,19.149685,0.05821854,19.20672,0.08909865,18.658213,0.048467197,18.603153,0.04477691,17.97199,0.023076054,17.254942,0.008321151,17.170094,0.013420534,17.555502,0.02,18.197412,0.024,17.319788,0.024,19.772957,0.062,17.189316,0.033,19.213957,0.053,19.233957,0.091,18.704412,0.047,18.636412,0.043,17.999413,0.03,17.353502,0.033,17.231316,0.025
b'SPLUS-s02s06',b'iDR4_3_SPLUS-s02s06_0026482',331.27842407012315,-1.3641077504081438,6765.2114,5469.0,0.00038729125,1.1939037,2.0073303e-06,3.3993766,15.013294,3.3,2,26482,0.98960084,-1.0,-86.01254,0.06645626,1.0711871,0.8286218,1.4862096,2.0969563,3.6212544,102.26317,139.71838,219.46346,0.00047746496,1.5039473,0.00034720456,1.0490448,0.0003362999,1.0108593,2,2,2,1,1.0,1,17.947886,0.010728915,19.25373,0.025526198,16.421265,0.004911791,22.524927,0.68004704,15.87854,0.004713082,21.77869,0.5354645,21.000328,0.4211144,20.535124,0.21779415,20.681782,0.23775157,18.788916,0.040416323,17.14837,0.007852745,16.02769,0.0067834123,18.528444,0.112,19.842823,0.106,16.553034,0.024,,,16.020369,0.032,,,,,,,,,18.949821,0.054,17.235443,0.027,16.112368,0.028
b'SPLUS-s02s07',b'iDR4_3_SPLUS-s02s07_0016459',332.9671892847842,-1.5181761334824442,4604.0786,4460.5723,0.000572771,1.0576216,1.6105324e-06,3.7399254,16.650724,3.9599998,0,16459,0.9811848,-1.0,-18.854336,0.019595802,1.0199875,1.1454351,2.0946777,2.9043217,4.844355,83.24839,99.35347,99.02104,0.0006307967,1.075025,0.0019302455,3.3187046,0.00053344865,0.9947527,0,0,0,1,1.0,1,18.033857,0.013685846,19.155003,0.02877439,17.520128,0.01114774,21.25092,0.21586709,17.255535,0.013518903,21.10906,0.326962,24.05454,8.067303,20.490145,0.26662022,19.913086,0.14896123,19.157429,0.06760255,17.474129,0.011467386,17.320482,0.018294929,18.108978,0.035,19.333572,0.048,17.584145,0.025,,,17.332375,0.036,,,,,,,,,19.288588,0.074,17.837477,0.059,17.41588,0.032
b'SPLUS-s02s08',b'iDR4_3_SPLUS-s02s08_0009682',334.0131694295309,-1.7820695017808998,6648.77,2733.196,0.00034511267,0.9052286,9.569831e-07,3.6290236,16.020617,3.9599998,0,9682,0.98188907,-1.0,-22.925863,0.054031312,1.0571175,0.761477,1.3880363,1.977466,3.274162,80.80088,109.221954,105.96046,0.00036643635,0.90912837,0.0004713588,1.1642594,0.00033540427,0.8984445,0,0,0,1,1.0,1,18.289639,0.01336122,19.655752,0.03349381,17.569464,0.010084368,23.300009,1.5409007,17.193521,0.011743224,22.40891,0.90610975,21.800766,0.7843977,21.410948,0.4627229,20.779812,0.23802166,19.591164,0.07065925,17.517948,0.009884444,17.267582,0.01553383,18.35388,0.029,19.703756,0.043,17.634466,0.028,,,17.23375,0.032,,,,,,,,,19.625757,0.082,17.81888,0.072,17.307749,0.028
b'SPLUS-s02s10',b'iDR4_3_SPLUS-s02s10_0034174',336.8406243122995,-1.1104950630051194,5926.115,7129.0664,0.00031027713,0.92808384,8.636189e-07,3.8177807,16.011415,3.9599998,0,34174,0.9798515,-1.0,-5.0590773,0.052992105,1.0559574,0.67707056,1.3359334,1.8436853,3.3918595,75.81187,67.68918,64.52083,0.00031677404,0.9657059,0.0006456779,1.0694535,0.00028851916,0.8877732,0,0,0,1,1.0,1,18.463465,0.0147976475,18.820005,0.019486472,18.35196,0.017215421,19.09926,0.04582703,18.342276,0.029609784,18.819275,0.050990093,18.749369,0.06487911,18.964722,0.06340637,18.856451,0.054001153,18.802113,0.04007573,18.24494,0.016573362,18.388027,0.036165603,18.535046,0.031,18.885405,0.029,18.393435,0.04,19.167475,0.05,18.396936,0.063,18.927475,0.052,18.870476,0.063,19.089405,0.059,18.922405,0.057,18.869404,0.051,18.297045,0.029,18.423937,0.059
b'SPLUS-s02s25',b'iDR4_3_SPLUS-s02s25_0010434',356.6348851548065,-1.6685876354906797,9741.272,3475.3733,0.0003859516,0.9208158,1.1903936e-06,4.0338235,16.165977,3.9599998,0,10434,0.97543067,-1.0,-13.844594,0.051834762,1.0546685,0.871581,1.6692468,2.417028,4.320982,73.981094,85.92473,71.067986,0.00040811274,0.9094229,0.001335677,2.6119206,0.00036578914,0.9188664,0,0,0,1,1.0,1,18.091011,0.014771753,18.530094,0.02363165,17.91455,0.015614042,19.784111,0.06500755,17.862827,0.024856674,19.378113,0.086857714,19.310123,0.110087216,19.044643,0.09860199,18.996365,0.10357921,18.33619,0.046605546,17.566368,0.012718463,17.859795,0.031551093,18.143597,0.033,18.599146,0.036,17.962301,0.033,19.72299,0.073,17.931202,0.059,19.42699,0.091,19.35299,0.126,19.031147,0.109,19.069145,0.123,18.461145,0.057,17.919596,0.066,17.925203,0.056
b'SPLUS-s03s01',b'iDR4_3_SPLUS-s03s01_0020019',324.11805472703986,-2.936297231297004,9169.069,4065.5752,0.00032464555,0.9255547,1.3304399e-06,4.1439114,16.014168,2.73,3,20019,0.9725188,-1.0,3.9523988,0.107605636,1.1205808,0.8144701,1.5899009,2.686416,5.973996,76.3823,89.62371,91.429985,0.00033358493,0.8816087,0.0023234074,5.7925453,0.00032589142,1.0061916,3,3,3,1,1.0,1,18.318634,0.01431795,19.476776,0.031994153,17.721653,0.0120711895,22.048067,0.38123846,17.428225,0.015499138,21.877327,0.52209353,21.481382,0.5523916,20.776646,0.2807364,20.183123,0.15678333,19.465805,0.06829107,17.720743,0.012202553,17.487778,0.020393316,18.344866,0.04,19.57389,0.046,17.80391,0.044,,,17.464647,0.047,,,,,,,,,19.45689,0.077,18.230865,0.14,17.532648,0.048
b'SPLUS-s03s05',b'iDR4_3_SPLUS-s03s05_0006630',330.7682690504913,-3.209520374549118,1219.2059,2276.683,0.00037884476,0.9173524,1.400463e-06,3.7279422,15.800618,3.9599998,0,6630,0.9810571,-1.0,79.459045,0.05047363,1.0531566,0.85539746,1.6142471,2.3120522,3.9562328,80.759674,100.30815,131.02415,0.00038116158,0.9193694,0.0016258823,4.153489,0.0003981463,0.956048,0,0,0,1,1.0,1,17.974472,0.013196464,19.435804,0.04344917,17.004023,0.008188771,22.310642,0.59862375,16.576668,0.008331462,21.386326,0.4107786,22.203335,1.3416033,20.93033,0.37899655,20.50088,0.24618039,19.30728,0.0923708,17.330717,0.01062468,16.64047,0.011507905,18.022552,0.023,19.48977,0.053,17.039906,0.022,,,16.624434,0.023,,,,,,,,,19.348772,0.088,17.584553,0.072,16.688433,0.024
b'SPLUS-s16s22',b'iDR4_3_SPLUS-s16s22_0044653',315.20123473227085,-19.901754901716927,6477.6475,7731.3965,0.0004773407,0.866207,1.4704862e-06,4.6413364,16.728186,3.9599998,0,44653,0.9751996,-1.0,-24.752172,0.088632286,1.097252,1.0276138,1.8734691,2.6776216,4.600629,74.88843,86.836815,68.612816,0.00043499126,0.8620068,0.0013802248,2.8201523,0.00050029525,0.9067512,0,0,0,1,1.0,1,18.23441,0.014686746,18.73621,0.022300415,18.09674,0.016080003,20.24799,0.08595055,18.035976,0.02604449,19.712585,0.09626877,19.719423,0.14553809,19.107464,0.07856263,19.16363,0.08118182,18.512875,0.039577704,17.759241,0.012665911,17.991577,0.029692374,18.292442,0.027,18.791698,0.03,18.129753,0.038,20.349977,0.1,18.148664,0.06,19.773977,0.09,19.754978,0.129,19.179699,0.08,19.228699,0.082,18.568699,0.045,18.178442,0.08,18.044664,0.047
b'SPLUS-s17s22',b'iDR4_3_SPLUS-s17s22_0027217',314.98970213360207,-21.659688726893467,5563.145,4983.069,0.0003200069,0.9330005,9.803241e-07,3.706377,15.551615,3.9599998,0,27217,0.98179066,-1.0,78.70138,0.101722,1.1132411,0.7123489,1.363668,1.8779131,3.1243167,96.26952,132.89973,56.20155,0.00030320146,0.92674285,0.00039822905,0.95468754,0.00031693824,0.92179966,0,0,0,1,1.0,1,17.90055,0.011680585,18.128622,0.015029536,18.05704,0.019314604,17.527714,0.0145430565,17.920992,0.023543458,17.349491,0.020243559,17.604969,0.031164724,17.913452,0.032747604,17.919666,0.03305828,18.32375,0.03417226,17.004076,0.0084611485,17.935108,0.02910384,17.951426,0.026,18.172308,0.033,18.088575,0.052,17.65998,0.019,17.945017,0.044,17.46998,0.026,17.716982,0.034,17.96531,0.039,17.967308,0.04,18.40631,0.052,17.081425,0.025,17.984016,0.051
b'SPLUS-s17s23',b'iDR4_3_SPLUS-s17s23_0016041',317.1221763823544,-21.956886703575865,1429.4865,3028.832,0.00033544816,1.006384,1.5638503e-06,4.065535,16.348976,3.9599998,3,16041,0.9989579,-1.0,15.086072,0.03713453,1.0385667,0.8576981,1.7142394,2.7572699,5.228127,66.63896,63.057205,69.51371,0.0003449992,1.0101761,0.0017397667,5.069597,0.00032598377,1.0188364,3,3,3,1,1.0,1,18.376003,0.015908161,19.005234,0.026340498,18.154444,0.015248677,20.453602,0.09110692,18.035732,0.020715835,20.18011,0.12622842,20.251064,0.22117472,19.672012,0.12748381,19.473532,0.098110504,18.75501,0.045924023,18.11242,0.01681177,18.10637,0.02946909,18.420773,0.03,19.082169,0.039,18.22383,0.034,20.515068,0.119,18.156889,0.038,20.121067,0.113,,,19.804167,0.148,19.588167,0.113,18.763168,0.057,18.440773,0.137,18.15889,0.051
b'SPLUS-s17s23',b'iDR4_3_SPLUS-s17s23_0038835',316.7366051954458,-21.5115020901566,3765.02,5951.4375,0.0003257212,0.977202,1.4704862e-06,3.8808923,15.963769,3.9599998,0,38835,0.9785026,-1.0,60.127712,0.028141439,1.0289563,0.7984858,1.6032863,2.4525592,4.4654994,83.14878,92.49815,88.630325,0.00035121304,1.0283705,0.0016713904,4.8703513,0.00031173657,0.9743079,0,0,0,1,1.0,1,18.13617,0.013349097,18.92167,0.024345014,17.884148,0.012281686,20.790264,0.12623432,17.744373,0.015967013,20.428524,0.16339214,20.542545,0.30396992,19.69604,0.1253304,19.393507,0.090982124,18.723951,0.04515573,17.717735,0.01199982,17.784927,0.022289773,18.201822,0.025,18.996439,0.036,17.975407,0.03,20.850782,0.133,17.89239,0.042,20.707783,0.181,,,,,19.431438,0.095,18.796438,0.065,18.014822,0.096,17.83939,0.042
b'SPLUS-s17s30',b'iDR4_3_SPLUS-s17s30_0031291',326.253431674952,-21.4821608746169,7689.979,6142.557,0.00034354796,0.9669929,9.1030097e-07,3.4464753,15.922285,3.3,0,31291,0.98198825,-1.0,-69.393814,0.1273002,1.1458694,0.7585024,1.3656256,1.8660065,3.0009453,87.41217,95.468704,95.606804,0.000335979,0.9738735,0.00034678722,0.99427927,0.00034627327,0.9787884,0,0,0,1,1.0,1,18.079796,0.012401783,19.004547,0.020746462,17.6822,0.011375076,20.45759,0.09410479,17.446404,0.015031722,20.261795,0.113119066,20.531366,0.21867125,19.44736,0.076168545,19.425962,0.07237686,18.748425,0.037079085,17.719603,0.011355206,17.141006,0.015781049,18.110638,0.027,19.047045,0.035,17.709904,0.029,20.4628,0.096,17.470703,0.041,20.285799,0.114,20.383799,0.173,19.531044,0.076,19.515043,0.072,18.821045,0.047,17.754637,0.022,17.172703,0.034
b'SPLUS-s18s22',b'iDR4_3_SPLUS-s18s22_0034752',315.5375285084219,-22.72253172643021,8881.763,6767.807,0.0004748024,0.97329986,1.5871914e-06,3.9235961,16.664244,4.62,0,34752,0.97586465,-1.0,-45.333675,0.09378171,1.1034869,1.0826899,2.0251005,2.9069133,4.8889055,58.170757,91.7435,97.58533,0.00060662394,1.032618,0.00038282076,0.9391819,0.0004594654,1.0031623,0,0,0,1,1.0,1,18.32815,0.018366624,19.618565,0.04400162,17.577444,0.011252604,22.930552,1.0279126,17.257385,0.012805183,21.402243,0.42784932,23.168352,3.2827475,20.66952,0.35814872,20.307903,0.2428447,19.514986,0.093787536,17.761757,0.011645515,17.3181,0.016838511,18.3702,0.024,19.670002,0.052,17.63332,0.021,,,17.31852,0.03,,,,,,,,,,,17.8932,0.047,17.365519,0.036
b'SPLUS-s18s22',b'iDR4_3_SPLUS-s18s22_0040534',315.33710874416374,-22.2450251768134,10108.073,9888.309,0.00048546967,0.9951668,2.310764e-06,3.9902568,16.093338,3.9599998,0,40534,0.9595816,-1.0,62.049103,0.078718424,1.0854445,1.1318078,2.1652818,3.1704016,5.484504,90.6326,158.68835,104.477715,0.00056948647,0.9694012,0.0010866384,2.665872,0.00045207227,0.9870206,0,0,0,1,1.0,1,17.507122,0.01234156,17.913816,0.015802084,17.368744,0.010775641,19.142818,0.04541545,17.379368,0.014647499,18.77595,0.053839732,18.688892,0.07353676,18.190136,0.05605314,18.202871,0.05251746,17.735495,0.029358126,16.55723,0.007048706,17.39684,0.018516647,17.5773,0.017,17.995636,0.024,17.427784,0.022,19.223888,0.053,17.403337,0.031,18.838888,0.059,18.747889,0.079,18.301638,0.062,18.341637,0.053,17.817636,0.038,16.6253,0.137,17.397337,0.034
b'SPLUS-s18s23',b'iDR4_3_SPLUS-s18s23_0010179',317.865214442012,-23.384495342663044,3672.6113,2439.3389,0.000383331,0.9671238,1.7505788e-06,3.6783419,15.79977,3.9599998,0,10179,0.9813867,-1.0,-0.15850332,0.025066733,1.0257113,0.85032445,1.6419431,2.2968037,4.0074053,109.15042,141.15184,102.05227,0.00037525882,0.9271699,0.0016552252,4.352829,0.00038034577,0.9784086,0,0,0,1,1.0,1,17.716465,0.009955921,18.206388,0.014107646,17.55693,0.010523062,19.515203,0.04908995,17.520412,0.015872087,19.119982,0.056284126,19.034592,0.07970116,18.568935,0.05108545,18.462315,0.04515657,18.027792,0.026184894,16.960644,0.0076987515,17.525173,0.018724008,17.777653,0.017,18.240717,0.019,17.597082,0.019,19.607649,0.054,17.553844,0.039,19.135649,0.058,19.066648,0.079,18.607718,0.051,18.514717,0.046,18.059717,0.032,17.588654,0.208,17.558844,0.034
b'SPLUS-s19s23',b'iDR4_3_SPLUS-s19s23_0012536',316.32725608198314,-24.6994246412685,9721.592,2561.6792,0.0003602151,1.0675013,1.4938272e-06,3.6270542,15.563755,3.3,0,12536,0.98090655,-1.0,87.36761,0.05660844,1.0600053,0.7928756,1.484255,2.0796864,3.7403371,117.82285,112.13393,113.392654,0.0003288288,0.99067473,0.0005607156,1.2438338,0.0003509922,1.0846392,0,0,0,1,1.0,1,17.641163,0.009294946,18.07225,0.013542755,17.512629,0.00983525,19.260302,0.03266522,17.47462,0.0150308525,18.833597,0.04236992,18.81142,0.05979145,18.339838,0.04051221,18.350388,0.041067887,17.910475,0.025850018,17.358532,0.00976651,17.491379,0.01776118,17.696772,0.022,18.141905,0.024,17.574903,0.025,19.303947,0.038,17.528387,0.034,18.862947,0.042,18.927948,0.064,18.472904,0.05,18.416904,0.045,17.989904,0.034,17.49677,0.046,17.533386,0.034
b'SPLUS-s19s33',b'iDR4_3_SPLUS-s19s33_0041090',331.8815651857429,-23.85445715905633,5322.621,8103.384,0.00038545302,0.9559947,1.6805557e-06,3.7213936,15.942107,4.62,0,41090,0.98207885,-1.0,-37.36066,0.08310968,1.090643,0.860372,1.6932235,2.4932797,4.30542,95.261375,111.2084,120.70553,0.00038545966,1.0032337,0.00064724544,1.7399552,0.00037578124,0.97642475,0,0,0,1,1.0,1,17.801287,0.011605323,18.992603,0.026469972,17.24588,0.009169972,21.67946,0.26950422,17.017647,0.0115314685,21.20083,0.3390042,21.99798,1.1790602,20.341175,0.23198755,19.948586,0.15947641,18.933777,0.054447725,17.37572,0.0099411495,17.093258,0.014222949,17.86999,0.024,19.08402,0.043,17.336338,0.018,,,17.101616,0.027,,,,,,,,,18.993021,0.063,17.59499,0.055,17.171618,0.03
b'SPLUS-s19s34',b'iDR4_3_SPLUS-s19s34_0025033',333.11669277528307,-24.150348368224986,6794.4062,6165.6177,0.00038758083,0.90549463,1.0970293e-06,3.7284827,16.151096,3.9599998,0,25033,0.9801081,-1.0,50.039295,0.053645253,1.0566862,0.85583377,1.5124203,2.069532,3.6236677,87.2056,104.230705,126.33518,0.00035866757,0.8946116,0.0012131766,2.9467685,0.00040046006,0.9209836,0,0,0,1,1.0,1,18.125546,0.012653628,19.418118,0.031483226,17.219185,0.008612182,21.959894,0.41350874,16.83051,0.010062353,22.310364,1.0544941,23.266485,3.8577678,20.55276,0.25531915,20.701025,0.27320293,19.303846,0.06386659,17.48722,0.010586778,16.944662,0.015522287,18.181667,0.026,19.46971,0.042,17.25332,0.025,,,16.885231,0.027,,,,,,,,,19.36671,0.074,18.062668,0.07,17.003231,0.031
b'SPLUS-s20s23',b'iDR4_3_SPLUS-s20s23_0002768',316.01883314253723,-26.198831190512657,9386.818,1475.3219,0.0009939211,1.3972036,1.6105324e-06,4.006197,16.882446,3.9599998,0,2768,0.9756441,-1.0,20.83026,0.18972588,1.2341502,1.5816576,2.5211017,3.2466946,4.8737006,79.92416,73.12984,70.51516,0.0008746345,1.3582628,0.0020143942,2.7821293,0.0010724005,1.3657478,0,0,0,1,,1,17.876865,0.013879441,18.874147,0.02927241,17.554922,0.016058002,21.391771,0.22675613,17.358126,0.025132399,20.816023,0.26773962,20.022312,0.22488633,19.797323,0.18339507,19.473127,0.12088583,18.767433,0.054754533,17.480738,0.015168949,17.430895,0.034896504,18.460474,0.162,19.558863,0.127,18.29632,0.269,,,,,,,,,,,,,,,,,,
b'SPLUS-s20s25',b'iDR4_3_SPLUS-s20s25_0029815',319.9592166816854,-25.565462454665635,3781.2642,5629.184,0.0005015198,1.0682882,2.0306713e-06,3.8193557,16.137953,3.9599998,0,29815,0.96863544,-1.0,-70.03715,0.059904993,1.0637223,1.0820737,1.9796077,2.788265,4.7756166,103.70202,104.93909,102.13535,0.0005746732,1.0983038,0.0012559273,2.1856542,0.00046730743,1.0357773,0,0,0,1,1.0,1,17.707605,0.01069985,18.143797,0.014155556,17.58212,0.010628807,19.248564,0.036696594,17.533377,0.015477286,18.803534,0.04373677,18.806587,0.06990882,18.462843,0.04667814,18.414055,0.04298633,17.965628,0.027669149,17.392305,0.010573715,17.542343,0.018937733,17.765331,0.022,18.220697,0.024,17.626211,0.02,19.320972,0.044,17.576778,0.032,18.952972,0.055,18.877974,0.079,18.555696,0.05,18.494698,0.049,18.066698,0.033,18.15233,0.09,17.58778,0.035
b'SPLUS-s20s33',b'iDR4_3_SPLUS-s20s33_0024826',331.7085484414631,-25.625431940507287,4967.632,5238.36,0.00033228783,0.9001965,1.7272378e-06,3.7984304,15.618863,3.9599998,2,24826,0.9806076,-1.0,-52.60561,0.07696998,1.0833883,0.799897,1.5446701,2.326333,4.424067,112.30107,117.14389,126.13589,0.00033042819,0.94031215,0.00049688714,1.40319,0.00032608723,0.8916704,2,2,2,1,1.0,1,17.71266,0.010015028,18.819077,0.021732267,17.276731,0.008604239,21.256735,0.19032241,17.068851,0.011075462,20.979603,0.2606571,21.64607,0.7878387,19.901995,0.13989674,19.729357,0.1167495,18.807358,0.04737814,17.358093,0.009600999,17.11673,0.014384725,17.791199,0.019,18.896479,0.036,17.333708,0.02,,,17.127937,0.029,,,,,,,19.70048,0.103,18.90248,0.04,17.520199,0.048,17.175257,0.029
b'SPLUS-s20s34',b'iDR4_3_SPLUS-s20s34_0014686',332.6381335909052,-25.84842308760289,8292.122,3773.9175,0.0005898848,1.0383939,1.5871914e-06,3.8815997,16.607904,3.9599998,0,14686,0.9815068,-1.0,23.238764,0.06270057,1.0668949,1.1555175,1.9847381,2.6439366,4.1831264,91.78098,86.016335,89.370895,0.00054272567,1.011683,0.0012805118,2.1956258,0.0005964506,1.0725259,0,0,0,1,1.0,1,17.97318,0.0118988305,18.410934,0.018080711,17.817547,0.012176507,19.486662,0.047095954,17.793161,0.019301422,19.08542,0.057121698,19.163824,0.094266295,18.740488,0.058899216,18.725286,0.06419393,18.275953,0.038631916,17.639254,0.012696264,17.815401,0.032752022,18.022297,0.022,18.404337,0.023,17.859219,0.031,19.525824,0.061,17.79458,0.045,19.156824,0.059,19.143824,0.091,18.788336,0.065,18.795336,0.059,18.317337,0.041,17.763296,0.039,17.88758,0.056
b'SPLUS-s20s38',b'iDR4_3_SPLUS-s20s38_0023105',339.29868089341574,-25.4945275991645,4250.6724,6094.3774,0.00043176967,0.9032586,1.5638503e-06,3.7893248,15.953974,3.3,0,23105,0.9824265,-1.0,-32.470367,0.10371947,1.1157222,0.92553604,1.7505425,2.4539144,4.2562075,102.79239,121.51113,137.7797,0.00042796764,0.91956055,0.00038760083,0.88899034,0.00041318196,0.8923703,0,0,0,1,1.0,1,17.770008,0.010932186,18.944557,0.02437797,17.112179,0.007984523,21.5512,0.33997002,16.823677,0.009843329,21.484612,0.4539462,20.869728,0.40349895,20.285683,0.20412461,19.87638,0.13719045,18.958803,0.05103154,17.309338,0.009248086,16.89696,0.013281041,17.850122,0.018,19.022768,0.034,17.172665,0.02,,,16.8753,0.026,,,,,,,19.935768,0.142,19.026768,0.059,17.538122,0.048,16.9343,0.028
b'SPLUS-s21s22',b'iDR4_3_SPLUS-s21s22_0015054',316.98401668165974,-27.161911953966285,9361.961,3888.6917,0.00051835907,1.0076928,1.5171682e-06,3.6892383,17.31524,4.62,0,15054,0.98069316,-1.0,-33.392876,0.074593544,1.0806062,1.12895,2.126174,3.0367486,5.1441345,76.41819,83.83235,63.75071,0.0005098704,0.9958703,0.0010082347,2.210152,0.0005459073,1.0109941,0,0,0,1,1.0,1,18.013529,0.014302642,18.474417,0.01927227,17.87289,0.017385358,19.536436,0.063712865,17.839682,0.026238322,19.254017,0.08982443,18.935303,0.10983659,18.577793,0.066116124,18.624298,0.058799643,18.229145,0.037631255,17.718334,0.01303771,17.853449,0.027755028,18.054522,0.025,18.520649,0.029,17.927952,0.033,19.545088,0.068,17.946516,0.061,19.190086,0.097,18.952087,0.113,18.66965,0.084,18.642649,0.068,18.316648,0.056,18.095522,0.076,17.866516,0.05
b'SPLUS-s21s23',b'iDR4_3_SPLUS-s21s23_0045268',318.5307235256848,-26.22335440583346,9193.877,10033.451,0.00047584623,1.0048466,2.4974925e-06,4.3136425,16.082874,3.3,3,45268,0.966011,-1.0,-52.579144,0.08901197,1.0977093,1.0685323,2.0311,2.96618,5.387149,103.87538,109.66892,106.38005,0.00047488505,1.0089141,0.0003837733,0.8887832,0.00044358848,0.9883935,3,3,3,1,1.0,1,17.656158,0.01077452,18.133392,0.015981846,17.496479,0.010593509,19.5411,0.044048175,17.445332,0.013862727,19.243328,0.05842649,19.278618,0.08871908,18.512197,0.05263948,18.547466,0.051675655,17.984768,0.027496066,17.388826,0.01020533,17.52579,0.01926359,17.698967,0.019,18.207815,0.023,17.535305,0.025,19.58824,0.055,17.4761,0.031,19.33224,0.065,19.402239,0.101,18.620815,0.054,18.672815,0.059,18.061289,0.03,17.51565,0.036,17.5561,0.035
b'SPLUS-s21s24',b'iDR4_3_SPLUS-s21s24_0047123',321.14965562460355,-26.291279993872674,2698.813,9592.576,0.00048652937,0.92723215,1.6105324e-06,3.8964586,15.915376,3.9599998,0,47123,0.98151624,-1.0,80.09934,0.10444516,1.1166261,1.0270118,1.9024527,2.6962633,4.773217,94.921936,92.5925,97.37779,0.00047248602,0.9670922,0.00046626196,0.9731106,0.0004847679,0.9178545,0,0,0,1,1.0,1,17.567368,0.011600986,17.836401,0.017754024,17.486525,0.011414494,18.48938,0.037700653,17.517872,0.015413716,18.172754,0.042831823,18.245089,0.061750032,17.952932,0.054314718,17.912992,0.04754952,17.76444,0.03433269,17.390078,0.011892844,17.493668,0.020256156,17.630018,0.031,17.888977,0.033,17.560062,0.026,18.532494,0.052,17.528284,0.035,18.178493,0.055,18.256489,0.068,18.02635,0.066,17.980976,0.061,17.848976,0.049,17.44313,0.023,17.546844,0.036
